incident_id,case_number,incident_datetime,incident_type_primary,incident_description,clearance_type,address_1,address_2,city,state,zip,country,latitude,longitude,created_at,updated_at,location,hour_of_day,day_of_week,parent_incident_type
901806360,C18051115,11/26/2018 09:42:39 PM,404 - DUI,404 - DUI,,SE LAKE MONEYSMITH RD & 164TH AVE SE,,COVINGTON,WA,98092,,47.2921512,-122.1154535,01/17/2019 07:30:00 PM,02/21/2019 01:20:04 AM,POINT (-122.1154535 47.2921512),21,Monday,Traffic
901806361,C18051138,11/26/2018 11:15:22 PM,"288 - LARCENY, TFA - THEFT FROM AUTO","288 - LARCENY, TFA - THEFT FROM AUTO",,7500 Block S 134TH ST,,SEATTLE,WA,98178,,47.4834522,-122.2386,01/17/2019 07:30:00 PM,02/21/2019 01:20:04 AM,POINT (-122.2386 47.4834522),23,Monday,Theft from Vehicle
907655459,C18051125,11/27/2018 01:37:51 AM,"271 - BURGLARY, COMMERCIAL","271 - BURGLARY, COMMERCIAL",,11400 Block 88TH AVE S,,SEATTLE,WA,98178,,47.5008308,-122.2219006,02/21/2019 01:33:16 AM,02/21/2019 01:34:33 AM,POINT (-122.2219006 47.5008308),1,Tuesday,Breaking & Entering
901807049,C18051127,11/27/2018 04:30:20 AM,"300 - THEFT, VEHICLE","300 - THEFT, VEHICLE",,9600 Block 28TH AVE SW,,SEATTLE,WA,98126,,47.5168218,-122.367243,01/17/2019 07:32:59 PM,02/21/2019 01:26:00 AM,POINT (-122.367243 47.5168218),4,Tuesday,Theft of Vehicle
907920266,C19006885,02/21/2019 06:00:00 AM,"274 - BURGLARY, RESIDENTIAL","274 - BURGLARY, RESIDENTIAL",,46500 Block SE 129TH ST,,NORTH BEND,WA,98045,,47.4820934,-121.7188181,02/23/2019 05:44:31 PM,03/06/2019 12:56:51 AM,POINT (-121.7188181 47.4820934),6,Thursday,Breaking & Entering
901799846,C18032934,06/06/2018 09:45:00 AM,150 - SEXUAL OFFENDER REGISTRATION VIOLATION,150 - SEXUAL OFFENDER REGISTRATION VIOLATION,,4900 Block 31ST AVE S,,SEATTLE,WA,98108,,47.5572581,-122.2928421,01/17/2019 06:56:04 PM,02/21/2019 12:18:42 AM,POINT (-122.2928421 47.5572581),9,Wednesday,Other Sexual Offense
901806438,C18051128,11/27/2018 05:50:00 AM,"561 - MEDICAL ASSISTANCE, CALL FOR","561 - MEDICAL ASSISTANCE, CALL FOR",,3700 Block MONTLAKE BLVD NE,,SEATTLE,WA,98105,,47.6518107,-122.3034902,01/17/2019 07:30:15 PM,02/21/2019 01:20:37 AM,POINT (-122.3034902 47.6518107),5,Tuesday,Community Policing
901806375,C18051147,11/27/2018 08:18:00 AM,360 - ANIMAL PROBLEM (INCLUDING DOG BITES),360 - ANIMAL PROBLEM (INCLUDING DOG BITES),,SW POINT ROBINSON RD & SW MAURY PARK RD,,VASHON,WA,98070,,47.38786409999999,-122.3759529,01/17/2019 07:30:00 PM,02/21/2019 01:20:04 AM,POINT (-122.3759529 47.38786409999999),8,Tuesday,Other
901806495,C18051150,11/27/2018 09:23:56 AM,"510 - CRIMINAL WARRANT, FELONY (OUTSIDE AGENCY)","510 - CRIMINAL WARRANT, FELONY (OUTSIDE AGENCY)",,S 239TH ST & 39TH AVE S,,KENT,WA,98032,,47.38744140000001,-122.2842134,01/17/2019 07:30:41 PM,02/21/2019 01:21:55 AM,POINT (-122.2842134 47.38744140000001),9,Tuesday,Other
901806496,C18051163,11/27/2018 09:55:27 AM,"510 - CRIMINAL WARRANT, FELONY (OUTSIDE AGENCY)","510 - CRIMINAL WARRANT, FELONY (OUTSIDE AGENCY)",,23800 Block 41ST AVENUE SOUTH,,KENT,WA,98032,,47.38755399999999,-122.2823919,01/17/2019 07:30:41 PM,02/21/2019 01:21:56 AM,POINT (-122.2823919 47.38755399999999),9,Tuesday,Other
901806608,C18051207,11/27/2018 10:00:48 AM,"274 - BURGLARY, RESIDENTIAL","274 - BURGLARY, RESIDENTIAL",,12000 Block 78TH AVE S,,SEATTLE,WA,98178,,47.49526909999999,-122.23539,01/17/2019 07:30:50 PM,02/21/2019 01:21:56 AM,POINT (-122.23539 47.49526909999999),10,Tuesday,Breaking & Entering
901821712,C18051174,11/27/2018 10:50:21 AM,236 - VIOLATION OF COURT ORDERS,236 - VIOLATION OF COURT ORDERS,,1500 Block NW LEARY WAY,,SEATTLE,WA,98107,,47.6638114,-122.3776855,01/17/2019 07:42:24 PM,02/21/2019 01:39:20 AM,POINT (-122.3776855 47.6638114),10,Tuesday,Other
907652982,C18051153,11/27/2018 11:04:11 AM,"300 - THEFT, VEHICLE","300 - THEFT, VEHICLE",,10400 Block 17TH AVE SW,,SEATTLE,WA,98146,,47.5087432,-122.3566913,02/21/2019 01:28:05 AM,02/21/2019 01:29:10 AM,POINT (-122.3566913 47.5087432),11,Tuesday,Theft of Vehicle
901806667,C18051345,11/27/2018 11:04:57 AM,192 - WIRE FRAUD,192 - WIRE FRAUD,,8300 Block 196TH AVE NE,,REDMOND,WA,98053,,47.6780257,-122.0781852,01/17/2019 07:31:15 PM,02/21/2019 01:22:19 AM,POINT (-122.0781852 47.6780257),11,Tuesday,Property Crime
901806424,C18051186,11/27/2018 11:45:00 AM,"324 - PROPERTY, FOUND","324 - PROPERTY, FOUND",,9600 Block 125TH PL SE,,RENTON,WA,98056,,47.5159519,-122.1739183,01/17/2019 07:30:15 PM,02/21/2019 01:20:37 AM,POINT (-122.1739183 47.5159519),11,Tuesday,Other
901821739,C18051357,11/27/2018 11:45:56 AM,"182 - FRAUD, ALL OTHER","182 - FRAUD, ALL OTHER",,10300 Block 148TH AVE SE,,RENTON,WA,98059,,47.5100407,-122.1426445,01/17/2019 07:42:24 PM,02/21/2019 01:39:20 AM,POINT (-122.1426445 47.5100407),11,Tuesday,Property Crime
901806441,C18051159,11/27/2018 11:54:12 AM,"274 - BURGLARY, RESIDENTIAL","274 - BURGLARY, RESIDENTIAL",,800 Block SW 100TH ST,,SEATTLE,WA,98146,,47.51362719999999,-122.3460597,01/17/2019 07:30:15 PM,02/21/2019 01:20:37 AM,POINT (-122.3460597 47.51362719999999),11,Tuesday,Breaking & Entering
901806596,C18051209,11/27/2018 12:20:00 PM,"325 - PROPERTY, CONFISCATED","325 - PROPERTY, CONFISCATED",,11000 Block 16TH AVE SW,,SEATTLE,WA,98146,,47.5048109,-122.3539946,01/17/2019 07:30:50 PM,02/21/2019 01:21:56 AM,POINT (-122.3539946 47.5048109),12,Tuesday,Other
901806858,C18051243,11/27/2018 12:24:34 PM,"511 - CRIMINAL WARRANT, MISDEMEANOR (OUTSIDE AGENCY)","511 - CRIMINAL WARRANT, MISDEMEANOR (OUTSIDE AGENCY)",,1 Block AVE & VIRGINIA ST,,SEATTLE,WA,98101,,47.615055,-122.337456,01/17/2019 07:32:27 PM,02/21/2019 01:24:47 AM,POINT (-122.337456 47.615055),12,Tuesday,Other
901806693,C18051501,11/27/2018 12:54:59 PM,"503 - CRIMINAL WARRANT, FELONY","503 - CRIMINAL WARRANT, FELONY",,800 Block MAYNARD AVE S,,SEATTLE,WA,98134,,47.5953806,-122.3254454,01/17/2019 07:31:15 PM,02/21/2019 01:22:19 AM,POINT (-122.3254454 47.5953806),12,Tuesday,Other
901806601,C18051205,11/27/2018 01:00:30 PM,"274 - BURGLARY, RESIDENTIAL","274 - BURGLARY, RESIDENTIAL",,36500 Block 31ST AVE S,,FEDERAL WAY,WA,98003,,47.2737205,-122.2947702,01/17/2019 07:30:50 PM,02/21/2019 01:21:56 AM,POINT (-122.2947702 47.2737205),13,Tuesday,Breaking & Entering
901806610,C18051210,11/27/2018 01:30:00 PM,567 - WELFARE STATUS,567 - WELFARE STATUS,,21200 Block NE 92ND PL,,REDMOND,WA,98053,,47.684195,-122.056425,01/17/2019 07:30:50 PM,02/21/2019 01:21:56 AM,POINT (-122.056425 47.684195),13,Tuesday,Community Policing
907655849,C18052507,11/27/2018 01:44:12 PM,"504 - CRIMINAL WARRANT, MISDEMEANOR","504 - CRIMINAL WARRANT, MISDEMEANOR",,2200 Block S 234TH ST,,SEATTLE,WA,98198,,47.3920056,-122.3041853,02/21/2019 01:34:42 AM,02/21/2019 01:35:56 AM,POINT (-122.3041853 47.3920056),13,Tuesday,Other
901806423,C18051202,11/27/2018 01:46:00 PM,"204 - CONTROLLED SUBSTANCE FOR DISPOSAL (PARAPHERNALIA, NEEDLES, ETC.)","204 - CONTROLLED SUBSTANCE FOR DISPOSAL (PARAPHERNALIA, NEEDLES, ETC.)",,3400 Block S 360TH ST,,AUBURN,WA,98001,,47.27793699999999,-122.288405,01/17/2019 07:30:15 PM,02/21/2019 01:20:37 AM,POINT (-122.288405 47.27793699999999),13,Tuesday,Drugs
901806437,C18051239,11/27/2018 03:30:46 PM,"112 - ASSAULT, SIMPLE","112 - ASSAULT, SIMPLE",,1 Block AVE NW & NW 57TH ST,,SEATTLE,WA,98107,,47.6701822,-122.3875953,01/17/2019 07:30:15 PM,02/21/2019 01:20:37 AM,POINT (-122.3875953 47.6701822),15,Tuesday,Assault
901806864,C18051201,11/27/2018 03:52:16 PM,234 - THREATS,234 - THREATS,,SENECA ST & 3RD AVE,,SEATTLE,WA,98101,,47.60706099999999,-122.3353107,01/17/2019 07:32:27 PM,02/21/2019 01:24:47 AM,POINT (-122.3353107 47.60706099999999),15,Tuesday,Other
906578534,C18051367,11/27/2018 04:00:29 PM,"300 - THEFT, VEHICLE","300 - THEFT, VEHICLE",,11000 Block RAINIER AVE S,,SEATTLE,WA,98178,,47.5041693,-122.2264527,02/11/2019 01:34:39 PM,02/21/2019 02:36:49 AM,POINT (-122.2264527 47.5041693),16,Tuesday,Theft of Vehicle
901806751,C18051387,11/27/2018 04:00:41 PM,336 - VANDALISM OVER $1500,336 - VANDALISM OVER $1500,,30000 Block SE RETREAT KANASKAT RD,,RAVENSDALE,WA,98051,,47.3416935,-121.9469591,01/17/2019 07:31:15 PM,02/21/2019 01:22:14 AM,POINT (-121.9469591 47.3416935),16,Tuesday,Property Crime
901806738,C18051221,11/27/2018 04:57:58 PM,"503 - CRIMINAL WARRANT, FELONY","503 - CRIMINAL WARRANT, FELONY",,1700 Block WELLS ST,,ENUMCLAW,WA,98022,,47.204617,-121.9896634,01/17/2019 07:31:15 PM,02/21/2019 01:22:13 AM,POINT (-121.9896634 47.204617),16,Tuesday,Other
900679928,C18024627,06/02/2018 01:56:00 PM,"429 - INCIDENT, NSC (OTHER THAN ACCIDENT)","429 - INCIDENT, NSC (OTHER THAN ACCIDENT)",,15200 Block AURORA AVE N,,SHORELINE,WA,98133,,47.73864709999999,-122.34575,01/10/2019 11:55:13 PM,02/20/2019 11:35:25 PM,POINT (-122.34575 47.73864709999999),13,Saturday,Other
907659362,C19002691,11/27/2018 05:00:00 PM,351 - BOMB THREAT,351 - BOMB THREAT,,16000 Block 132ND PL SE,,RENTON,WA,98058,,47.4576815,-122.1634434,02/21/2019 02:16:36 AM,02/27/2019 05:16:01 PM,POINT (-122.1634434 47.4576815),17,Tuesday,Other
901806607,C18051246,11/27/2018 05:19:00 PM,371 - MENTAL COMPLAINTS,371 - MENTAL COMPLAINTS,,25500 Block KANASKAT DR,,BLACK DIAMOND,WA,98010,,47.3269188,-122.0005204,01/17/2019 07:30:50 PM,02/21/2019 01:21:57 AM,POINT (-122.0005204 47.3269188),17,Tuesday,Other
901806598,C18051346,11/27/2018 05:30:11 PM,"271 - BURGLARY, COMMERCIAL","271 - BURGLARY, COMMERCIAL",,1500 Block S 96TH ST,,SEATTLE,WA,98108,,47.5155523,-122.3122808,01/17/2019 07:30:50 PM,02/21/2019 01:21:57 AM,POINT (-122.3122808 47.5155523),17,Tuesday,Breaking & Entering
901806604,C18051272,11/27/2018 07:44:30 PM,"112 - ASSAULT, SIMPLE","112 - ASSAULT, SIMPLE",,10800 Block 5TH LN SW,,SEATTLE,WA,98146,,47.5063176,-122.3413669,01/17/2019 07:30:50 PM,02/21/2019 01:21:57 AM,POINT (-122.3413669 47.5063176),19,Tuesday,Assault
901806436,C18051257,11/27/2018 08:09:02 PM,"112 - ASSAULT, SIMPLE","112 - ASSAULT, SIMPLE",,12800 Block 60TH LN S,,SEATTLE,WA,98178,,47.4883871,-122.2585803,01/17/2019 07:30:15 PM,02/21/2019 01:20:37 AM,POINT (-122.2585803 47.4883871),20,Tuesday,Assault
901806590,C18051280,11/27/2018 08:25:00 PM,371 - MENTAL COMPLAINTS,371 - MENTAL COMPLAINTS,,10000 Block 17TH PL S,,SEATTLE,WA,98168,,47.5144156,-122.310594,01/17/2019 07:30:50 PM,02/21/2019 01:21:57 AM,POINT (-122.310594 47.5144156),20,Tuesday,Other
901806735,C18051278,11/27/2018 09:06:21 PM,"406 - HIT & RUN, OCCUPIED, NON-INJURY","406 - HIT & RUN, OCCUPIED, NON-INJURY",,12700 Block RENTON AVE S,,SEATTLE,WA,98178,,47.4890346,-122.2374038,01/17/2019 07:31:15 PM,02/21/2019 01:22:13 AM,POINT (-122.2374038 47.4890346),21,Tuesday,Traffic
901806579,C18051360,11/27/2018 09:30:04 PM,334 - VANDALISM UNDER $1500,334 - VANDALISM UNDER $1500,,10200 Block 16TH AVE SW,,SEATTLE,WA,98146,,47.511622,-122.355549,01/17/2019 07:30:50 PM,02/21/2019 01:21:57 AM,POINT (-122.355549 47.511622),21,Tuesday,Property Crime
901806427,C18051290,11/27/2018 10:52:27 PM,"281 - LARCENY, APA - AUTO PARTS OR ACCESSORIES","281 - LARCENY, APA - AUTO PARTS OR ACCESSORIES",,41600 Block 264TH AVE SE,,ENUMCLAW,WA,98022,,47.2281187,-121.9892379,01/17/2019 07:30:15 PM,02/21/2019 01:20:37 AM,POINT (-121.9892379 47.2281187),22,Tuesday,Theft
901806434,C18051291,11/27/2018 11:00:58 PM,236 - VIOLATION OF COURT ORDERS,236 - VIOLATION OF COURT ORDERS,,NE 205TH ST & I5 ON RAMP,,SHORELINE,WA,98155,,47.7773164,-122.3098621,01/17/2019 07:30:15 PM,02/21/2019 01:20:37 AM,POINT (-122.3098621 47.7773164),23,Tuesday,Other
901806421,C18051292,11/27/2018 11:23:00 PM,555 - CIVIL PROBLEM,555 - CIVIL PROBLEM,,33400 Block 179TH AVE SE,,AUBURN,WA,98092,,47.3006529,-122.103095,01/17/2019 07:30:15 PM,02/21/2019 01:20:37 AM,POINT (-122.103095 47.3006529),23,Tuesday,Community Policing
904227352,C19004150,11/28/2018 12:00:00 AM,332 - TRESPASS,332 - TRESPASS,,MAXWELL RD SE & SR 18,,HOBART,WA,98038,,47.4234529,-122.0417332,02/01/2019 07:34:26 PM,02/21/2019 02:34:39 AM,POINT (-122.0417332 47.4234529),0,Wednesday,Property Crime
901807127,C18051325,11/28/2018 12:00:24 AM,"300 - THEFT, VEHICLE","300 - THEFT, VEHICLE",,31000 Block 150TH AVE SE,,KENT,WA,98042,,47.3239729,-122.1419441,01/17/2019 07:33:04 PM,02/21/2019 01:25:59 AM,POINT (-122.1419441 47.3239729),0,Wednesday,Theft of Vehicle
901806577,C18051296,11/28/2018 02:11:00 AM,371 - MENTAL COMPLAINTS,371 - MENTAL COMPLAINTS,,13600 Block 171ST AVE SE,,RENTON,WA,98059,,47.4795926,-122.1123592,01/17/2019 07:30:50 PM,02/21/2019 01:21:57 AM,POINT (-122.1123592 47.4795926),2,Wednesday,Other
901806591,C18051299,11/28/2018 04:15:25 AM,236 - VIOLATION OF COURT ORDERS,236 - VIOLATION OF COURT ORDERS,,18500 Block SE 272ND ST,,KENT,WA,98042,,47.3571396,-122.0948745,01/17/2019 07:30:50 PM,02/21/2019 01:21:57 AM,POINT (-122.0948745 47.3571396),4,Wednesday,Other
901806599,C18051305,11/28/2018 04:44:09 AM,"271 - BURGLARY, COMMERCIAL","271 - BURGLARY, COMMERCIAL",,23000 Block SE 216TH WAY,,MAPLE VALLEY,WA,98038,,47.407165,-122.033433,01/17/2019 07:30:50 PM,02/21/2019 01:21:57 AM,POINT (-122.033433 47.407165),4,Wednesday,Breaking & Entering
907722754,C19006890,02/10/2019 12:00:00 PM,"300 - THEFT, VEHICLE","300 - THEFT, VEHICLE",,30300 Block SE HIGH POINT WAY,,ISSAQUAH,WA,98027,,47.527257,-121.937299,02/21/2019 09:14:32 PM,02/25/2019 11:35:56 PM,POINT (-121.937299 47.527257),12,Sunday,Theft of Vehicle
901806473,C18051306,11/28/2018 05:18:00 AM,169 - CPS REFERRAL,169 - CPS REFERRAL,,16200 Block SYLVESTER RD SW,,BURIEN,WA,98166,,47.457487,-122.343248,01/17/2019 07:30:18 PM,02/21/2019 01:20:36 AM,POINT (-122.343248 47.457487),5,Wednesday,Other
901806467,C18051308,11/28/2018 05:30:00 AM,"101 - ASSAULT, AGGRAVATED (HANDS, FIST, FEET, ETC.)","101 - ASSAULT, AGGRAVATED (HANDS, FIST, FEET, ETC.)",,13400 Block MARTIN LUTHER KING JR WAY S,,SEATTLE,WA,98178,,47.4815157,-122.2464575,01/17/2019 07:30:18 PM,02/21/2019 01:20:36 AM,POINT (-122.2464575 47.4815157),5,Wednesday,Assault
901807312,C18052384,11/28/2018 08:00:15 AM,"274 - BURGLARY, RESIDENTIAL","274 - BURGLARY, RESIDENTIAL",,30900 Block EAST LAKE MORTON DR SE,,KENT,WA,98042,,47.3268995,-122.0844816,01/17/2019 07:33:41 PM,02/21/2019 01:27:30 AM,POINT (-122.0844816 47.3268995),8,Wednesday,Breaking & Entering
901824143,C18051403,11/28/2018 09:00:15 AM,"274 - BURGLARY, RESIDENTIAL","274 - BURGLARY, RESIDENTIAL",,4100 Block FALL CITY CARNATION RD SE,,FALL CITY,WA,98024,,47.569327,-121.8881486,01/17/2019 07:42:49 PM,02/21/2019 01:40:22 AM,POINT (-121.8881486 47.569327),9,Wednesday,Breaking & Entering
907656368,C18052058,11/28/2018 09:10:41 AM,"503 - CRIMINAL WARRANT, FELONY","503 - CRIMINAL WARRANT, FELONY",,32200 Block MILITARY RD S,,FEDERAL WAY,WA,98001,,47.3127317,-122.2811775,02/21/2019 01:38:33 AM,02/21/2019 01:39:38 AM,POINT (-122.2811775 47.3127317),9,Wednesday,Other
901635896,C18052057,11/28/2018 09:16:26 AM,"503 - CRIMINAL WARRANT, FELONY","503 - CRIMINAL WARRANT, FELONY",,5200 Block 68 ST W,,TACOMA,WA,98467,,47.196404,-122.506811,01/16/2019 10:34:19 PM,02/21/2019 02:10:05 AM,POINT (-122.506811 47.196404),9,Wednesday,Other
901833751,C18051340,11/28/2018 09:29:00 AM,"452 - FIRE INVESTIGATION, ACCIDENTAL","452 - FIRE INVESTIGATION, ACCIDENTAL",,36600 Block 48TH AVE S,,SEATAC,WA,98188,,47.4361527,-122.2734528,01/17/2019 07:46:05 PM,02/21/2019 01:45:52 AM,POINT (-122.2734528 47.4361527),9,Wednesday,Fire
901807128,C18052013,11/28/2018 09:54:10 AM,"503 - CRIMINAL WARRANT, FELONY","503 - CRIMINAL WARRANT, FELONY",,31500 Block 1ST AVE S,,FEDERAL WAY,WA,98003,,47.3202869,-122.3333472,01/17/2019 07:33:04 PM,02/21/2019 02:29:19 AM,POINT (-122.3333472 47.3202869),9,Wednesday,Other
900679612,C18035001,06/08/2018 12:00:51 PM,"511 - CRIMINAL WARRANT, MISDEMEANOR (OUTSIDE AGENCY)","511 - CRIMINAL WARRANT, MISDEMEANOR (OUTSIDE AGENCY)",,9800 Block 17TH AVE SW,,SEATTLE,WA,98106,,47.5147235,-122.3568348,01/10/2019 11:52:37 PM,02/20/2019 11:33:34 PM,POINT (-122.3568348 47.5147235),12,Friday,Other
907655980,C18052014,11/28/2018 10:00:22 AM,"503 - CRIMINAL WARRANT, FELONY","503 - CRIMINAL WARRANT, FELONY",,300 Block HWY 162 E,,SOUTH PRAIRIE,WA,98385,,47.140621,-122.093335,02/21/2019 01:35:29 AM,02/21/2019 01:36:35 AM,POINT (-122.093335 47.140621),10,Wednesday,Other
901824129,C18053504,11/28/2018 10:00:42 AM,"182 - FRAUD, ALL OTHER","182 - FRAUD, ALL OTHER",,20300 Block NE 50TH ST,,REDMOND,WA,98053,,47.65400289999999,-122.0690761,01/17/2019 07:42:49 PM,02/21/2019 01:40:22 AM,POINT (-122.0690761 47.65400289999999),10,Wednesday,Property Crime
900679855,C18035119,07/13/2018 01:41:02 PM,"503 - CRIMINAL WARRANT, FELONY","503 - CRIMINAL WARRANT, FELONY",,100 Block ROY ST,,SEATTLE,WA,98109,,47.62522790000001,-122.3536657,01/10/2019 11:54:52 PM,02/21/2019 02:10:05 AM,POINT (-122.3536657 47.62522790000001),13,Friday,Other
901806593,C18051339,11/28/2018 10:01:00 AM,371 - MENTAL COMPLAINTS,371 - MENTAL COMPLAINTS,,29800 Block 34TH AVE S,,AUBURN,WA,98001,,47.3339308,-122.2897199,01/17/2019 07:30:50 PM,02/21/2019 01:21:57 AM,POINT (-122.2897199 47.3339308),10,Wednesday,Other
907656637,C18051344,11/28/2018 11:09:41 AM,"300 - THEFT, VEHICLE","300 - THEFT, VEHICLE",,10600 Block 16TH AVE SW,,SEATTLE,WA,98146,,47.5079991,-122.3542366,02/21/2019 01:41:55 AM,02/21/2019 01:43:08 AM,POINT (-122.3542366 47.5079991),11,Wednesday,Theft of Vehicle
900753062,C19001213,11/28/2018 11:48:35 AM,150 - SEXUAL OFFENDER REGISTRATION VIOLATION,150 - SEXUAL OFFENDER REGISTRATION VIOLATION,,300 Block 14TH AVE S,,SEATTLE,WA,98144,,47.5998571,-122.3137564,01/11/2019 09:14:32 PM,02/21/2019 02:36:41 AM,POINT (-122.3137564 47.5998571),11,Wednesday,Other Sexual Offense
901806759,C18051526,11/28/2018 12:00:05 PM,"284 - LARCENY, OTHER","284 - LARCENY, OTHER",,10000 Block 1ST AVE SW,,SEATTLE,WA,98146,,47.513442,-122.3359711,01/17/2019 07:31:15 PM,02/21/2019 01:22:14 AM,POINT (-122.3359711 47.513442),12,Wednesday,Theft
901806602,C18051375,11/28/2018 12:58:00 PM,334 - VANDALISM UNDER $1500,334 - VANDALISM UNDER $1500,,9800 Block 15TH AVE SW,,SEATTLE,WA,98106,,47.5153422,-122.3535881,01/17/2019 07:30:50 PM,02/21/2019 01:21:56 AM,POINT (-122.3535881 47.5153422),12,Wednesday,Property Crime
907657522,C18052053,11/28/2018 01:32:19 PM,"503 - CRIMINAL WARRANT, FELONY","503 - CRIMINAL WARRANT, FELONY",,41600 Block 236TH AVE SE,,ENUMCLAW,WA,98022,,47.2278747,-122.0273643,02/21/2019 01:52:39 AM,02/21/2019 01:53:46 AM,POINT (-122.0273643 47.2278747),13,Wednesday,Other
907657892,C18052059,11/28/2018 01:40:49 PM,"503 - CRIMINAL WARRANT, FELONY","503 - CRIMINAL WARRANT, FELONY",,35700 Block 16TH AVE S,,FEDERAL WAY,WA,98003,,47.281605,-122.3156708,02/21/2019 01:55:18 AM,02/21/2019 01:56:28 AM,POINT (-122.3156708 47.281605),13,Wednesday,Other
901806847,C18051524,11/28/2018 02:00:00 PM,377 - SUSPICIOUS CIRCUMSTANCES,377 - SUSPICIOUS CIRCUMSTANCES,,18600 Block WOODINVILLE SNOHOMISH RD,,WOODINVILLE,WA,98072,,47.76200230000001,-122.1534686,01/17/2019 07:32:27 PM,02/21/2019 01:24:47 AM,POINT (-122.1534686 47.76200230000001),14,Wednesday,Other
901807230,C18051916,11/28/2018 02:28:38 PM,"274 - BURGLARY, RESIDENTIAL","274 - BURGLARY, RESIDENTIAL",,14200 Block 228TH AVE SE,,ISSAQUAH,WA,98027,,47.4740727,-122.0364179,01/17/2019 07:33:37 PM,02/21/2019 01:27:13 AM,POINT (-122.0364179 47.4740727),14,Wednesday,Breaking & Entering
901806854,C18051691,11/28/2018 03:40:00 PM,161 - CHILD NEGLECT,161 - CHILD NEGLECT,,6600 Block S LANGSTON RD,,SEATTLE,WA,98178,,47.48556989999999,-122.2508751,01/17/2019 07:32:27 PM,02/21/2019 01:24:49 AM,POINT (-122.2508751 47.48556989999999),15,Wednesday,Other
901806748,C18051393,11/28/2018 04:50:36 PM,228 - PERSON WITH A WEAPON (INCLUDES BARRICADED PERSON),228 - PERSON WITH A WEAPON (INCLUDES BARRICADED PERSON),,FAUNTLEROY FERRY TERMINAL,,SEATTLE,WA,98136,,47.52320719999999,-122.3940286,01/17/2019 07:31:15 PM,02/21/2019 01:22:14 AM,POINT (-122.3940286 47.52320719999999),16,Wednesday,Weapons Offense
901821702,C18051401,11/28/2018 05:51:30 PM,"287 - LARCENY, S/L - SHOPLIFTING","287 - LARCENY, S/L - SHOPLIFTING",,17200 Block 140TH AVE SE,,RENTON,WA,98058,,47.4475109,-122.1524616,01/17/2019 07:42:24 PM,02/21/2019 01:39:20 AM,POINT (-122.1524616 47.4475109),17,Wednesday,Theft
901806616,C18051417,11/28/2018 06:13:00 PM,377 - SUSPICIOUS CIRCUMSTANCES,377 - SUSPICIOUS CIRCUMSTANCES,,46700 Block SE 161ST ST,,NORTH BEND,WA,98045,,47.45416100000001,-121.7187909,01/17/2019 07:30:50 PM,02/21/2019 01:21:57 AM,POINT (-121.7187909 47.45416100000001),18,Wednesday,Other
907655454,C18051364,11/28/2018 06:30:00 PM,377 - SUSPICIOUS CIRCUMSTANCES,377 - SUSPICIOUS CIRCUMSTANCES,,18000 Block SE 265TH PL,,COVINGTON,WA,98042,,47.3641047,-122.1016063,02/21/2019 01:33:16 AM,02/21/2019 01:34:33 AM,POINT (-122.1016063 47.3641047),18,Wednesday,Other
901806845,C18051464,11/28/2018 06:30:44 PM,"271 - BURGLARY, COMMERCIAL","271 - BURGLARY, COMMERCIAL",,22800 Block NE REDMOND FALL CITY RD,,REDMOND,WA,98053,,47.6450831,-122.0344575,01/17/2019 07:32:27 PM,02/21/2019 01:24:47 AM,POINT (-122.0344575 47.6450831),18,Wednesday,Breaking & Entering
901806757,C18051419,11/28/2018 06:49:00 PM,567 - WELFARE STATUS,567 - WELFARE STATUS,,37500 Block SE NORTH BEND WAY,,SNOQUALMIE,WA,98065,,47.5188976,-121.841751,01/17/2019 07:31:15 PM,02/21/2019 01:22:07 AM,POINT (-121.841751 47.5188976),18,Wednesday,Community Policing
901806732,C18051421,11/28/2018 07:14:30 PM,"112 - ASSAULT, SIMPLE","112 - ASSAULT, SIMPLE",,1400 Block S 103RD ST,,SEATTLE,WA,98168,,47.511455,-122.3135418,01/17/2019 07:31:15 PM,02/21/2019 01:22:14 AM,POINT (-122.3135418 47.511455),19,Wednesday,Assault
901806758,C18051423,11/28/2018 07:38:22 PM,600 - UNLAWFUL TRANSIT / BUS CONDUCT,600 - UNLAWFUL TRANSIT / BUS CONDUCT,,PACIFIC HWY S & S 272ND ST,,DES MOINES,WA,98198,,47.3579498,-122.3094809,01/17/2019 07:31:15 PM,02/21/2019 01:22:14 AM,POINT (-122.3094809 47.3579498),19,Wednesday,Disorder
907652546,C18051548,11/28/2018 08:00:34 PM,"300 - THEFT, VEHICLE","300 - THEFT, VEHICLE",,10600 Block 14TH AVE SW,,SEATTLE,WA,98146,,47.5088423,-122.3505652,02/21/2019 01:24:58 AM,02/21/2019 01:25:59 AM,POINT (-122.3505652 47.5088423),20,Wednesday,Theft of Vehicle
901806746,C18051426,11/28/2018 08:21:00 PM,567 - WELFARE STATUS,567 - WELFARE STATUS,,S MAIN ST & 3RD AVE S,,SEATTLE,WA,98104,,47.6000482,-122.3302663,01/17/2019 07:31:15 PM,02/21/2019 01:22:14 AM,POINT (-122.3302663 47.6000482),20,Wednesday,Community Policing
